id,url
nhanes-laboratory-pooltf_h-2013,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/POOLTF_H.htm
nhanes-questionnaire-hoq_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/HOQ_E.htm
nhanes-questionnaire-ohq_e-2007,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/OHQ_E.htm
nhanes-questionnaire-osq-1999,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/OSQ.htm
nhanes-questionnaire-paqiaf_b-2001,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/PAQIAF_B.htm
nhanes-questionnaire-p_paqy-2017,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_PAQY.htm
nhanes-laboratory-pooltf_g-2011,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/POOLTF_G.htm
nhanes-questionnaire-rdq_d-2005,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RDQ_D.htm
